title,detail
출산휴가 3개월차 월급은 고용노동부에서 주는건가요??ㅜ,"출산휴가 1,2개월차는 직장에서 월급을 넣어줬는데요,
3개월차는 고용노동부에 제가 신청하고 받는건가요??
육아휴직 급여신청은 육아휴직 시작하고 바로 신청가능한가요?
신청하려하니 사업주가 확인서를 등록하지않았다고하는데요,
직장에 물아봐야하나요?ㅠㅠ"
"교사 육휴 중 정근수당 관련 잘 아시는분,, 도와주세요ㅠㅠ","둘째 출산 예정인 중등교사입니다.
7월 14일 ~ 10월 11일 출산휴가
10월 12일 ~ 1월 9일 육아휴직(첫째-무급) 예정입니다.
1월 정근수당 지급요건이
""ⓐ1월 1일 현재 공무원의 신분을 보유하고 봉급이 지급되는자 중 지급대상 기간인 ⓑ전년도 7월 1일부터 12월 31일까지의 기간 중 1개월 이상 봉급이 지급된 공무원"" 이라고 명시되어있는데,
저의 경우 ⓑ조건은 충족하나, 1월 1일자에 육아휴직 중이라서 ⓐ조건에 해당하지 않는것 같은데 공무원의 신분을 보유하고 라는 저 말이 조금 헷갈려서요..
육휴를 첫째껄로 쓰는 이유는 26년 3월 1일부터 1년 둘째로 유급 육휴를 쓸 예정이에요
아기 낳고 첫 1년은 부모급여가 100만원이 나와서 돈이 나오는 휴직을 뒤에 쓰면서 그냥 깔끔하게 1년 딱 쓰면 좋을것 같아서 미뤄둔거구요!
행정실에 문의했더니 무급육휴말고 유급육휴(둘째)로 쓰면 나온다고 하는데 이것도 애매하게 답을 주셔서 ㅠㅠ
잘 아시는 분들 조언부탁드려요 ㅠㅠ"
공무원 아빠의달 알려주세요....!!!!,"찾아봐도 내용이 달라서
혹시 경험했거나 아시는 분 있으면 알려주시면 감사합니다
엄마: 둘째아이 육아휴직 5개월
아빠: 둘쨰아이에 대해서 안쓴 상태
=> 아빠가 6개월 휴직시 200만원~450만원씩 50만원인상 순차적지급으로 알고있는데
(본봉100%도알고있어요!)
여기서 제가 헷갈리는건
엄마가 6개월을 휴직했어야 적용된다는말이있고
아니라는 말이있고..
혹시 아빠의달이 적용되려면 ""두번쨰 육아휴직자""이기만 하면 되는건가요?"
"직장에서의 인간관계, 내려놓으려구요^^","12년차 직장인입니다.
남초회사이긴 하지만 공기업 계열이라 정년도 보장되어 있고
업무강도나 복지 모든 면에서 만족하고 있어요.
학창시절이나 살아오면서 친구관계나 인간관계로 스트레스 받아본적
없었고, 거꾸로 인복이 많다고 할정도로
많은 사람들에게 도움도 받고 좋은 관계로 지내왔었는데요.
회사에서의 인간관계 쉽지않네요^^
공기업 계열라 그런지 다들 좀 조용조용하고 보수적이긴 해요.
그에 반해 저는 활발한 편이고
인사할때도 대화할때도 밝은 편입니다.
살면서 이게 장점이라곤 생각해봤지만
지금에서는 단점인가 싶기도 해요.
첫째 육아휴직이 끝나고 복직했는데
뭔가 같은 성별인 여직원들이랑 어울리기가 쉽지않아요.
오며 가며 이야기도 하고 인사도 하는데
뭔가 끼리끼리 그룹이나 단짝들이 다 생겨버려서
같이 끼워주기 부담스럽다는 느낌?ㅋㅋ
뭐 괴롭힘이나 따돌림은 아닌데
은근히 소외당하는 느낌이 있어요.
지금 둘째 임신중이고 곧 휴직 들어가지만
이후에 복직할거 생각하면 벌써 막막하고
내 남편 내 아이와도 행복하고
친구들도 많은데
회사에서만 이런 감정을 느끼는게 좀 부끄럽다고 해야될까요?ㅋㅋ
노력해봤는데
벽이 느껴져서 이제 그만 하려구요.
저 되게 밝고 건강한 사람인데 위축되는거 안해도 되겠지요?
으쌰으쌰
저와 가족들에게 집중해서 사는 건강한 사람이 되볼게요
모든 워킹맘들 화이팅입니다^^"
휴직계획 도와주세요!! 출산 후 연차소진,"휴직 계획 세우다 궁금해서요!
연차+대휴가 좀 있는편이고
가능한 출산전에는 근무 계속할 생각이에요ㅠ
(출산후에 오래쉬고싶어서ㅠ)
그래서
연차소진-출산(연차)-연차소진-출산휴가-육아휴직
이런식으로도 사용해보신 분 있으실까요???
가능할까요?"
출산휴가 및 육아휴직 일정 참견해주세요!,"출산휴가 90일
육아휴직 1년 예정입니다.
출산휴가 종료일이 8월 23일 토요일이여서
육아휴직이 25일 월요일로 시작하는게 맞는건가요?
아님 육아휴직 24일 일요일로 시작해야되는건가요?"
육아휴직 하게 되면!,"안녕하세요!
11월 말 출산을 앞두고 있는 초산 예비맘입니다
현재는 회사 재직중이고 7주차라 10주 넘어갈 때,
회사에게 임신 사실 알리고 2주라도 단축에 들어가려고 합니다;)
(더 빨리 알려서 2시간씩 단축 쓰면 좋긴 한데 이런 저런 사정에 의해 내린 결정입니다)
관련해서 질문사항이 있어 여쭤보려고 하는데요
1. 육아휴직은 언제쯤 회사에 알려서 받는게 낫나요?
2. 휴직하게 되면 받을 수 있는 수당이 부모급여, 아동수당 정도로 알고 있는데 혹시 더 있는지 받는 방법은 어떻게 되는지?
3. 기타 회사나 제가 준비해야 될? 사항이 있는지!
조언/답변 부탁드립니다 워킹맘분들!"
공무원맘님들 인사고충관련해서 잘 아시는 분 계실까요?,"서울시공무원인데, 구 소속으로 6개월간 근무하다가 육아휴직을 쓰게 되었어요.
육아휴직 1년 쓰고 이번 하반기에 복직 예정인데, 그 사이에 이사를 가서 기존 기관과
거리가 엄청나게 멀어졌거든요... 출퇴근하면서 육아하기 힘들정도로 ㅜㅜ
이런 상황에서 고충을 써서 다른기관으로 이동하는게 가능할까요?
인사담당자는 이게 애매하긴한데, 육아휴직이 근무기간에 포함이 안되기때문에
기관 근무기간이 1년미만이라 고충대상자 해당이 안된다고 하네요... ㅜㅜ 방법이 없는건지
혹시 잘 아시는 분 계실까요?
도움 요청해봅니다 ㅜㅜ"
육아휴직급여 중간에 통상임금 변경되면 어떻게되나요?,"육아휴직급여 받고있어요
최근 연봉협상해서 통상임금이 올랐는데요
이럴경우 육아휴직급여에도 반영이 되나요?
(제조업이라 통상임금을 최대로 낮게 깔아놨더라구요
이번 연봉협상으로 통상임금이 올랐는데
이게 육아휴직급여에 반영이 되나 싶어서요)"
육아휴직 기간동안의 급여를 회사에서 보전 해줄 시,"안녕하세요!
육아휴직시 고용노동부 지원급여 외 회사에서 ""통상임금 내""에서 급여를 보전 해줄 시 문제가 되나요?
예를들어 통상임금이 월320이라는 가정하에
- 고용노동부 : 기간별 250 > -200 ->160 지원
- 회사 : 기간별 70 -> 120 -> 160 보전
이렇게 됐을경우 부정수급으로 처리가 될까요?"
육아휴직 통상임금 알려주세요,"연봉제가 아니라 실수령액 기준이라서 실수령액 맞춰서 지급해 주느라 기본급, 연차수당, 그외수당이 조금씩 변동 됩니다.
질문 1. 기본급 하나로 합치기
기본급, 연차수당, 그외수당 -> 회사에서는 하나의 기본급으로 급여명세서 다시 발급가능하다고 합니다.
하나의 기본급으로 해서 발급 받고 그거 제출해도 되는건가요?
질문 2. 비과세부분
매달 식대 200,000원, 육아수당 100,000원 발생합니다. 원래 없었는데 세금 줄인다고 이렇게 분리하였다고 하는데 이것도 통상임금에 적용될 수 있는건가요?
질문 3. 상여금
1년에 4번의 상여가 지급됩니다.
설, 여름, 추석, 연말 상여 이렇게 지급은 확정인데 금액은 조금씩 변동이 있습니다.
이부분도 통상임금으로 인정될 수 있나요?"
육아휴직 질문이여 ㅠㅠ,"어제 임신확인서를 냈는데
임신확인서에는 출산예정일이 6.13 이더라구요..
근데 중간에 병원에서 아기 크는거보고 6.14로 바뀌아서 그날짜만 계속 기억하고
육아휴직 서류에는 6.14로 입력하고 제출했어요...
육아휴질 서류에 표시되어있는 출산예정일과
임신확인서에 표시되어있는 출산예정일이 다르면
안되나요...?ㅠㅠ"
육아휴직 기간 도와주세요,"예정일 9월 25일
육아휴직 1년
출산휴가 90일
산전육휴+출산휴가+산후육휴 예정이에요 ~
아래와 같이 제출드리면 될까요 ? +연차 20일 정도 있는데 그건 아직 어디에 넣어야할지 모르겠네요 ."
육아휴직급여관련이요!,"안녕하세요! 푸른뱀띠맘인데요
첫째때 출산+육아휴직+육아기까지 쓰고 지금 둘째를 임신중이라
다시 출산+육휴붙여서 들어갈까하는데
사후지급금은 폐지되고 100프로 들어온다고 듣긴했는데
개인적으로 궁금해서요,
일정한 금액이 들어오는게 아니고
상반기 하반기로 나눠서 금액이 다르던데 왜다른걸까요?
예를 들어 200이 들어왔다가 150정도 하반기에 들어오면
나머지 차액은 복귀해서 받는걸까요? 복귀를안하면없어지는돈인가요?
사후지급금이폐지됬다했는데 궁금해서용..아시는분있나요?"
육아휴직 확인서,"회사에서 육아휴직 확인서는 육아휴직 개시일로부터 20일 이후에 신청하라는데;; 원래 다들 이런건가요? 저희회사만 이런지..
빨랑 발급받아서 제출하고 해치우고 싶은데 20일 지나기를 기다리고 있네여ㅎㅎㅎㅎㅎ"
어린이집 등원시간 연습 안해도 될까요?,"이번 달 말에 복직을 앞둔 12개월 남아 엄마입니다.
육아휴직 중이라 3월부터 어린이집을 보냈는데
제가 등하원을 다 하고
9시 반~10시 사이에 등원해서
3시~3시 반 사이에 하원시켰어요.
복직을 하게 되면 회사가 남편 회사보다 멀어서
7시 40~50분 쯤 남편이 등원, 4시에 시어머님이 하원을 도와주실 예정이에요.(등원까지는 도와주시기 어려우셔요.)
너무 갑자기 등원시간이 2시간이나 빨라지고 엄마가 아니라 아빠가 등원시키게 되면 아기가 힘들어 할까봐 복직하기 전에 미리 적응 시켜야되지 않나 해서요.
복직 후에는 애가 힘들어해도 올 수 있는 사람이 없는데
미리 하루 이틀정도 연습시키면 그래도 조금 적응이 되지 않을까요?ㅜㅜ 혹시나 힘들어하면 제가 데리러 가면 되구요...
어차피 적응 해야하는거 그냥 연습없이 갈까 싶기도 하고
어렵네요 맘도 아프구ㅠ"
"복직, 어린이집 중간입소","안녕하세요.
현재 4개월(24년11월생) 여아 육아중입니다.
10월에 복직 할 예정이라 7-8월이 어린이집에 보낼 계획을 하고 있었습니다.
근데 어린이집 두곳에서 연락이 와서 5월에 입소 하라고 하네요ㅠ 지금 아니면 하반기에는 입소하기 어려울 수도 있다고…ㅠ
5월부터 보내야 할지 기다렸다가 하반기 입소에 도전해볼지 너무 고민이 되는데 의견 부탁드리겠습니다ㅠㅠ
*원래 7월이 복직인데 10월로 연장할 계획입니다.
그냥 5월에 보내고 7월에 복직할까도 고민이 되네요..ㅠ"
육아휴직급여가 덜 들어올 수도 있나요?,"최대 상한액 250만원으로 알고 있는데요
오늘 입금된 금액을 보니 2,454,000원이 입금되었어요.
이번에 신청한 육아휴직기간은 3월 10일 ~ 4월 11일 / 총 30일간으로
신청했는데 (1회차 첫신청입니다)
산정기간 2025/03/11~20 2025/04/10에 해당하는
2,454,000원이 입금되었습니다. 라고 안내가 되어있어서
왜 기간이 이렇게 표시된건가 싶어서요.
제가 신청한 기간은 3월 10일~4월 11일인데
왜 중간에 끊겨서 표기가 되고
적게 입금이 된걸까요? ㅠㅠㅠㅠ ;"
"연차, 출산휴가, 육아휴직 기간 문의드려요~!","안녕하세요~!
직장 다니고 있는 뱀띠아가맘이에요
출산예정일이 9월 16일이라 휴직 계획을 짜고 있는데 아래처럼 계산하는게 맞을까요?
일 수 맞는지 한번만 봐주세요 ㅠ
시작일
종료일
기간
비고
잔여연차
2025-08-01
2025-08-20
13
주말, 공휴일 제외
출산 전 휴가
2025-08-21
2025-09-15
26
주말,공휴일 포함
출산 후 휴가
2025-09-16
2025-11-18
64
주말,공휴일 포함
육아휴직
2025-11-19
2026-11-18
365
주말,공휴일 포함
감사합니다 : )"
육아기단축근무시 기업지원금은 언제까지 받을수 있나요?,"안녕하세요
제가 육아기단축근무 1년 신청했다가 올해 법개정으로 1년더 연장했어요,
이 경우에 기업지원금도 계속 신청할수 있는건가요?
저희 회사는 육아휴직한 직원이 제가 처음이라서
월 20만원정도 금액을 3달에 한번씩 신청해서 수령했었거든요.
기업지원금은 받는 기간이 직원 휴직기간내내 신청하여 수령하는건지
정해진 기간이 있는건지 궁금합니다."
"출산휴가, 연차, 육아휴직 순서 및 계획 문의 드려요~~ (10월 추석 황금연휴 포함)","안녕하세요!! 초산이라 매번 모르는 것이 많네요 ㅠ
출산 예정일이 7월 28일이어서 휴직 계획을 짜고 있는데요
10월 추석 황금 연휴가 끼어있어서
아무래도 잔여 연차를 먼저 소진하기 보다 출산 전후 휴가를 먼저 쓰는게 유리할 것 같더라구요
이 계획에 맞춰서 출휴 > 연차 (10개) > 육휴 순으로 짜봤는데
제가 제대로 계산한 게 맞는지 봐주실 수 있을까요??
시작일
종료일
기간
비고
출산 전 휴가
2025-07-01
2025-07-28
28
주말 공휴일 포함
출산 후 휴가
2025-07-29
2025-09-28
62
주말 공휴일 포함
잔여 연차
2025-09-29
2025-10-17
10
주말 공휴일 제외 (10/3~9)
육아 휴직
2025-10-18
2026-04-17
182
6개월 / 4월 20일(월) 출근
참고로 회사에 출휴 > 연차 > 육휴 순으로 가능하단 답변은 받아두었습니다!"
육아휴직 후 퇴사할때 건강보험료 정산이요,"저 140만원 정도 나왔다는데..
이거 제가 육휴 들어갈때 뭐 신청 안한건가요?? ㅠㅠ
금액이 왜이리 큰지 ㅜㅜ미리 공부 안 했더니
당황스럽네요ㅜㅜ"
몇주차 때 육아휴직 내셨나요?,언제쯤에 내는 게 맞을지 아직도 모르겠네요 ㅠ
오늘까지 근무하고 1년 휴직 들어가요 🥹,"출산은 5월이고
처음에 육아휴직 관련해서
사장님이랑 합의할때
2달만에 복귀했으면 좋겠다하셔서
충격먹었었는데 ㅋㅋㅋㅋ
여차저차 설득해서 내일부터 딱 1년 쉬기로 했습니당
아직 회사에 있어서 내일부터 쉰다는게
실감은 안나지만 일단 회사 안온다고 생각하니
신나요 ㅋㅋㅋㅋㅋ
이제 출산전까지 푹쉬고 놀러다녀야겠어요😆
저처럼 곧 쉴 예정이신 분들
마지막까지 화이팅입니당!!! 💗"
