title,detail
산후우울증없으신가요?,극복방법좀공유해주세요ㅜㅜ
"애둘 육아,, 4세 남아 하원 후 시간 어떻게 보내세요? 조언 부탁해요ㅠ","저는 28개월 남아 6개월 여아 육아중이에요!
육아휴직하면서 저도 자격증 따고 공부중이고
첫째아이에게 조금이라도 교육을 해주고 싶어서
하원후 3개월 몬테소리 다녔었고
매주 1회 하원 후 키즈스콜레 블럭 수업 다녀요!
하원 4:30
마트가거나 뭐 하다보면
6시 정도 집 도착해서 저는 밥 차리는 동안
아기는 혼자놀고, 같이 밥먹고
7시 정도에 목욕시키고 남편이랑 첫째랑 놀고
8시30분 정도에 책 5권 정도 읽어주고 재워요
저도 책 많이 읽어주고 잘 놀아주고 싶은데
집안일은 쌓여있어서ㅠㅠ 잠자리 독서만 해주고 있네요
하원후에 키즈스콜레 블럭 수업 외로 문해력 수업도 추가할지 고민되는데.. 교육 너무 많이 해서 스트레스 줄까요..?
다들 하원하고 집에서 어떻게 놀아주세요..?
저는 해주는게 밑에 정도 뿐이에요ㅠ
1. 하원후 키즈스콜레 블럭수업 주1회
2. 잉글리시에그 등하원때 틀어주고 불러주기, 자기 전 읽어주기
3. 잠자리 독서 30분 이내
아기는 말도 빠르고,, 영어도 노래도 부르도합니다"
9개월 아기 오전만 어린이집 가는게 문제될까요?ㅠㅠ,"육아휴직 중인데 복직은 지금 반년정도 남았습니다.
어쩌다보니 구립어린이집 자리가 나서 신학기 입소를 했는데
일찍 보낼 생각 없다가 오전만이라도 보낼까해서 보내는중입니다.
그나마 오전이라도 병원가고 집안일하고 해서 좋은데
돌전에 어린이집 가면 애착형성에 문제가 생긴다고 아는분이 겁을 줘서요...
오전만 3시간정도 보내는건데 문제가 될까요...ㅠㅠ"
육아휴직시 건보료 잘아시는분,"건강보험료는 1일자 기준으로 휴직이면 유예이잖아요??
그럼 2일이나 3일자로 복직하신분들 그달도 건보료가 0원 나오셨나용??
예를들어1월1일부터 3월1일까지 휴직한 직원의경우
1.2.3월 모두 육아휴직급여0원이고
4월에 복직정산을 하는건가여?"
육아휴직 급여 신청 매월 하는건가요?,육휴월급은 고용노동부 사이트에서 신청 매월 하는건가요?? ㅠㅠ
"연년생 첫째 어린이집 시기,,, ㅜ 의견좀 주세요..!","첫째는 이제 곧 15개월이고 둘째는30주입니다!
둘째 예정일이 이제 두달정도 남았는데…
첫째를 어린이집에 보내는 게 나을까요..?
지금 엄마아빠 둘다 육아휴직중인데
아빠는 내년 1월에 복직예정이고 엄마는 언제할지 모릅니다.. ㅎ
1. 아빠 복직 2-3개월 전인 10월쯤 첫째를 어린이집에 보낸다
2. 둘째 출산 2개월전인 지금부터 어린이집에 보낸다
다행히 어린이집은 지금 당장 올수있는 자리가 있다고 합니다! 근데 아빠가 휴직중인데 굳이 보내야하나 싶다가도,,
1. 첫째가 너무 응석만 늘어서 어린이집가면 좀 사회성이나 이런 것들이 길러질까 싶고,,
2. 둘째 태어나서 보내면 첫째가 괜히 더 박탈감 같은 걸 느낄까봐,,
고민입니다..
의견좀 주세요🥹🥹🥹🥹"
공무원 육아휴직 (배우자 휴직)아시는 분!! 도와주세요,"제가 1년동안 육아휴직을 해서 수당을 다 받고 13개월차부터는 무급인데, 15개월차에 남편이 6개월 육아휴직을 쓰게되면, 제 수당이 총 18개월로 늘어나는게 맞나요? 그럼 15개월차부터 다시 수당이 나오게 되는걸까요? (최종적으로는 20개월 쓰려고 해요)
둘다 공무원입니다."
어린이집가고 수면패턴 바뀜,"11갤부터 어린이집 다녔고 지금은 돌지난지 2주차에요...
원래 정말 루틴대로 자고 밥먹고 싸는 아기였는데 어린이집가니까 그게 안되드라구요
물론 내려놔야지 싶으면서도...
일단 아직 12개월인데 애기가 낮잠1번만 자고 잘땐 2시간 많으면 3시간도 자요...
주말에는 낮잠 2번 꼭 자거든요... 어린이집만가면 1번만자요...
그리고 낮잠줄어들고 어린이집 감과 동시에 새벽5시에 기상해요... / 아기는 독립수면중입니다
그와 동시에 엄청난 엄껌도 시작되었어요..
어딜못가요 아빠가 육아휴직하고 애를 6개월을 봤는데도 아빠한테 안겨도 울어요
저만 찾아요 ㅠㅠ 어린이집적응은 한번도 울지않고 잘한 아가였거든요 ㅠㅡㅠ
남편도 복직하고 저도 당연히 일하면서.. 애가5시에 깨니까 미칠거같아요... 지나가겠거니 하면되는건지 이대로 굳혀질까봐 너무 걱정됩니다...
5시에 깨고... 안아주면 어쩔땐 7시까지 자고 어쩔땐 뭔짓을 해도 안자요 그러고 등원하면 낮잠1번 12시넘어 잔대요..;;
얼집가고 밥잘먹고 간식도 다 잘먹는 아기라 너무 좋은데.. 엄껌에 제가 다른일하느라 바닥에 앉혀두면 난리난리 울면서 계속 와요... 여태 저녁잠10시간이상 평균10시간반 자던아기가 요즘 9시간자고 낮잠 2~3시간 잡니다
어찌해야할까요 ㅠㅠ"
육아휴직이랑 육아기단축근로랑 합산해서 1년인건가요?,"1년반 개정은 조건이 많다고하더라구요...
별개가 아니였나요..?"
3교대 근무 남편,80일 아기를 키우는중이에요 저는 아기 낳고 휴직중이고 남편은 3교대 근무를 하는데 교대 근무하는 남편분들 보통 어느정도로 육아 도와주시나요~~?
육아휴직 중에 국민연금 납부 예외하시나요??,"국민연금납부 예외 신청이 가능한데
다들 하시는지 궁금해요!
본인 부담금 뿐만 아니라 회사 부담금도 같이 중단되서
오히려 손해인가 싶어서요"
둘째고민은 낳아야 끝날까요??😂,"아기키우기전엔 그래도 둘은 낳아야지 했었는데
키우다보니 너어무!!! 진짜!!! 힘들어서 절대!!! 외동으로 끝이다 했어요
아들이다 보니 더더욱 둘째도 아들이면.. 난 절대못해
그리고 이제 업무 적응도 다했는데 다시 임신하고 출산하고 휴직하고.. 못한다 생각했어요
아기 물건들도 다 물려주고..
그런데 아기 30개월되니 또 살만해지면서
둘째 놓으면 얼마나 이쁠까 딸이면 좋겠다
근데 아들이면? 그래도 둘이 잘놀겠지
근데 터울이 너무 큰건가? 싶고
둘째는 다들 사랑이라던데
둘이면 경제적으로 많이 부담스럽겠지?
하나만 잘키울까..
근데 또 요즘 육휴도 늘어서
지금 육휴 7개월 남아있으니 둘째 출산 3개월 1년6개월
임신해서 힘드면 조금 일찍들어가고..
지원되는거 이모님이랑.. 육아단축도 쓰고.. 동시휴직도 쓰고.. 생각하고
첫째키우면서 아기보다보면 쑥 커있겠지
우짜죠....
남편 41 저 35 지금 마지노선이라 더 고민되네요
지금 지방자가는 있고 차도 곧 바꾸긴해야겠지만 풀체인지되기전 투싼이구요
남편이 직장을 바꿔서 9급공무원 200초인것 같은데 이것저것 수당도 있더라구요
저는 간호사상근직 330-40이에요
제 근무조건이 좋아서 육휴를 길게쓰면 자리 없어질까봐 걱정이긴해요
저희엄마는 제가 너무 힘들어했으니 하나만잘키우라하시네요
첫째가 너무 힘들었었는지 둘째는 좀 순하지않을까 싶기도하고.. 아우 고민입니다
둘째있음 다들 좋다고 추천하시네요
경제적능력만 되면 이런 고민 안할거 같아요..
안키워봐서 얼마나들지 모르겠어서ㅠㅠㅠ"
육아휴직 지원금 관련 질문입니다,"육아휴직 지원금 관련 질문드려요.
1년 6개월 육휴(유급) 하려면 남편이 3개월을 필수로 해야 한다고 알고 있습니다.
아래의 경우에 둘다 유급으로 가능한지 혹은
두번째 경우만 유급 가능한지 궁금합니다
1. 아내 1년 육휴>아내와 남편 동시에 3개월>아내 3개월
2. 아내 1년 육휴>남편3개월>아내6개월
아시는 분들 답변 미리 감사드리며
혹시 관련 문의는 어디로 하면 되는지 아시는 분
있으시다면 답변 부탁드립니다.
감사합니다"
제주 금호VS소노캄,"안녕하세요:)~ 저는 지금 19개월 접어드는 아들키우는 맘입니닷! 제가 지금 육아휴직 중인데, 휴직 기간동안 꼭 한번 해보고 싶었던 일이 아기랑 제주도 한달살이였거든요!
그렇지만 현실적으로 한달살이는 불가능할 것 같고, 일주일이라도 지내볼까 해요.
그래서 숙소를 알아보고 있는데, 한번은 리조트에서, 나머지 반은 민박에서 묵으려고요.
- 리조트는 소노캄vs금호 고민중인데, 혹시 이곳 다녀와보신 분이 있다면 어디를 더 추천하시는지 문의드려요!
※앗, 참고로 비교했을때 객실 퀄리티보다 주변 경관과 산책로 등 부대시설이나 기타 편의시설이 더 만족스럽게 잘 갖추어진 곳으로 가고싶어요!
- 그리고 아기랑 갈만한 가성비 민박 아시는 분 있으시면 추천 부탁드립니다ㅠㅠ 행복한 하루되세요♡"
돌 아기 놔두고 친정엄마와 일주일 간 유럽여행을 계획중입니다.,"안녕하세요. 올 6월에 아기가 돌이 됩니다. 7월에 복직을 앞두고 있는데 애기 낳고 홀로 지내온 친정엄마가 마음에 쓰여서 이 휴직기간을 이용해 여행을 다 계획해놨습니다. 근데 10개월에 돌입하니깐 아기가 엄마아니면 안되네요. 아빠랑만 있어도 엄마를 많이 찾아서 여행을 취소해야 하나 고민이 많습니다. 한 편으론 아기가 너무 마음에 걸리고 또 다른 한 편으론 엄마 더 나이들기전에 둘이 좋은 추억을 만들 수 있는 마지막 기회다 싶고요 ㅠㅠㅠ
남편은 자꾸 애기가 저만 찾는다고 죄책감 부여하는데 뭐가 더 나은 선택일까요. 여러분들의 경험담이나 의견 구하고 싶습니다. 여행기간은 정확히 8박9일입니다."
산후우울증없으신가요?,극복방법좀공유해주세요ㅜㅜ
"애둘 육아,, 4세 남아 하원 후 시간 어떻게 보내세요? 조언 부탁해요ㅠ","저는 28개월 남아 6개월 여아 육아중이에요!
육아휴직하면서 저도 자격증 따고 공부중이고
첫째아이에게 조금이라도 교육을 해주고 싶어서
하원후 3개월 몬테소리 다녔었고
매주 1회 하원 후 키즈스콜레 블럭 수업 다녀요!
하원 4:30
마트가거나 뭐 하다보면
6시 정도 집 도착해서 저는 밥 차리는 동안
아기는 혼자놀고, 같이 밥먹고
7시 정도에 목욕시키고 남편이랑 첫째랑 놀고
8시30분 정도에 책 5권 정도 읽어주고 재워요
저도 책 많이 읽어주고 잘 놀아주고 싶은데
집안일은 쌓여있어서ㅠㅠ 잠자리 독서만 해주고 있네요
하원후에 키즈스콜레 블럭 수업 외로 문해력 수업도 추가할지 고민되는데.. 교육 너무 많이 해서 스트레스 줄까요..?
다들 하원하고 집에서 어떻게 놀아주세요..?
저는 해주는게 밑에 정도 뿐이에요ㅠ
1. 하원후 키즈스콜레 블럭수업 주1회
2. 잉글리시에그 등하원때 틀어주고 불러주기, 자기 전 읽어주기
3. 잠자리 독서 30분 이내
아기는 말도 빠르고,, 영어도 노래도 부르도합니다"
9개월 아기 오전만 어린이집 가는게 문제될까요?ㅠㅠ,"육아휴직 중인데 복직은 지금 반년정도 남았습니다.
어쩌다보니 구립어린이집 자리가 나서 신학기 입소를 했는데
일찍 보낼 생각 없다가 오전만이라도 보낼까해서 보내는중입니다.
그나마 오전이라도 병원가고 집안일하고 해서 좋은데
돌전에 어린이집 가면 애착형성에 문제가 생긴다고 아는분이 겁을 줘서요...
오전만 3시간정도 보내는건데 문제가 될까요...ㅠㅠ"
육아휴직시 건보료 잘아시는분,"건강보험료는 1일자 기준으로 휴직이면 유예이잖아요??
그럼 2일이나 3일자로 복직하신분들 그달도 건보료가 0원 나오셨나용??
예를들어1월1일부터 3월1일까지 휴직한 직원의경우
1.2.3월 모두 육아휴직급여0원이고
4월에 복직정산을 하는건가여?"
육아휴직 급여 신청 매월 하는건가요?,육휴월급은 고용노동부 사이트에서 신청 매월 하는건가요?? ㅠㅠ
"연년생 첫째 어린이집 시기,,, ㅜ 의견좀 주세요..!","첫째는 이제 곧 15개월이고 둘째는30주입니다!
둘째 예정일이 이제 두달정도 남았는데…
첫째를 어린이집에 보내는 게 나을까요..?
지금 엄마아빠 둘다 육아휴직중인데
아빠는 내년 1월에 복직예정이고 엄마는 언제할지 모릅니다.. ㅎ
1. 아빠 복직 2-3개월 전인 10월쯤 첫째를 어린이집에 보낸다
2. 둘째 출산 2개월전인 지금부터 어린이집에 보낸다
다행히 어린이집은 지금 당장 올수있는 자리가 있다고 합니다! 근데 아빠가 휴직중인데 굳이 보내야하나 싶다가도,,
1. 첫째가 너무 응석만 늘어서 어린이집가면 좀 사회성이나 이런 것들이 길러질까 싶고,,
2. 둘째 태어나서 보내면 첫째가 괜히 더 박탈감 같은 걸 느낄까봐,,
고민입니다..
의견좀 주세요🥹🥹🥹🥹"
